# Absorption coefficients
# Pure CO2
# Wavenumber range: 0-10000 cm-1, T: 296 K, P: 1 atm, step: 1 cm-1, Profile: Voigt, Wing: 50 HW, Scut: 1e-28 cm/mol
# KNa, Ka and thier units definition in Eqs(2)-(3) of  https://spectra.iao.ru/home.sim-theory.sp-functions.
# WN,cm-1           KNa,cm-1       Ka,cm**2/molecule (FORMAT F12.6,3X,E17.10,3X,E17.10)

 5821.000000    6.1681712199E-08    2.4877959340E-27
 5822.000000    1.8619319398E-07    7.5096921664E-27
 5823.000000    4.9503637300E-08    1.9966201197E-27
 5824.000000    2.8958145340E-08    1.1679629774E-27
 5825.000000    2.8523809983E-08    1.1504450179E-27
 5826.000000    3.3451894044E-08    1.3492084285E-27
 5827.000000    3.7985434676E-08    1.5320587994E-27
 5828.000000    4.7666461117E-08    1.9225216669E-27
 5829.000000    8.9618670739E-08    3.6145715922E-27
 5830.000000    1.8666552801E-07    7.5287427190E-27
 5831.000000    3.7441609610E-07    1.5101248138E-26
 5832.000000    3.0144052663E-07    1.2157939359E-26
 5833.000000    1.6805029301E-07    6.7779382373E-27
 5834.000000    1.1780133530E-07    4.7512572613E-27
 5835.000000    9.7368812332E-08    3.9271564745E-27
 5836.000000    9.0682081189E-08    3.6574619093E-27
 5837.000000    8.8652642016E-08    3.5756089525E-27
 5838.000000    1.0017451019E-07    4.0403181146E-27
 5839.000000    1.1068982726E-07    4.4644302562E-27
 5840.000000    1.3579499544E-07    5.4769918905E-27
 5841.000000    2.1622054203E-07    8.7207790789E-27
 5842.000000    3.0174244220E-07    1.2170116458E-26
 5843.000000    4.9786124253E-07    2.0080136084E-26
 5844.000000    5.6715026574E-07    2.2874756144E-26
 5845.000000    2.4339498983E-07    9.8168005469E-27
 5846.000000    1.2440042957E-07    5.0174171862E-27
 5847.000000    1.3822502900E-07    5.5750019394E-27
 5848.000000    6.6588510283E-08    2.6857008216E-27
 5849.000000    8.4103668168E-08    3.3921361169E-27
 5850.000000    1.9418418058E-07    7.8319910015E-27
 5851.000000    3.9985301009E-07    1.6127190009E-26
 5852.000000    1.3231381300E-07    5.3365860685E-27
 5853.000000    7.4011400631E-08    2.9850867460E-27
 5854.000000    6.7434026304E-08    2.7198028471E-27
 5855.000000    2.0273612986E-07    8.1769150296E-27
 5856.000000    5.5122403886E-08    2.2232406879E-27
 5857.000000    2.1513785357E-08    8.6771112261E-28
 5858.000000    2.6017175073E-08    1.0493454227E-27
 5859.000000    3.0544335728E-08    1.2319384713E-27
 5860.000000    6.4578712156E-08    2.6046400432E-27
 5861.000000    1.1649672624E-07    4.6986387298E-27
 5862.000000    1.0962809381E-07    4.4216075773E-27
 5863.000000    1.7853395782E-07    7.2007737545E-27
 5864.000000    2.1814585818E-07    8.7984324634E-27
 5865.000000    1.5559235433E-07    6.2754747341E-27
 5866.000000    5.3099317315E-07    2.1416439493E-26
 5867.000000    2.7452048281E-07    1.1072178715E-26
 5868.000000    1.9109069961E-07    7.7072222637E-27
 5869.000000    2.2100122543E-07    8.9135974090E-27
 5870.000000    2.7787893515E-07    1.1207634489E-26
 5871.000000    2.6751661478E-07    1.0789693133E-26
 5872.000000    2.1320973286E-07    8.5993447262E-27
 5873.000000    2.1351668175E-07    8.6117248333E-27
 5874.000000    5.1832654753E-07    2.0905559062E-26
 5875.000000    1.8949200526E-07    7.6427424501E-27
 5876.000000    2.2437881593E-07    9.0498250784E-27
 5877.000000    1.9953944828E-07    8.0479839227E-27
 5878.000000    1.5935552361E-07    6.4272538740E-27
 5879.000000    1.4499113868E-07    5.8478980629E-27
 5880.000000    1.1334660375E-07    4.5715854813E-27
 5881.000000    3.4601948969E-08    1.3955933596E-27
 5882.000000    1.0077239882E-08    4.0644326348E-28
 5883.000000    9.3198351503E-09    3.7589501274E-28
 5884.000000    3.7787482320E-08    1.5240748274E-27
 5885.000000    5.7984102808E-09    2.3386610076E-28
 5886.000000    6.1477689787E-09    2.4795671396E-28
 5887.000000    1.9170998110E-08    7.7321996176E-28
 5888.000000    1.7840617362E-08    7.1956198605E-28
 5889.000000    3.2977247909E-08    1.3300646227E-27
 5890.000000    9.5564739085E-09    3.8543931557E-28
 5891.000000    2.9602762544E-08    1.1939621918E-27
 5892.000000    1.8266542986E-08    7.3674075747E-28
 5893.000000    1.7388115599E-08    7.0131132463E-28
 5894.000000    3.7534449601E-08    1.5138693103E-27
 5895.000000    3.5490486156E-08    1.4314305490E-27
 5896.000000    1.8277033265E-08    7.3716385977E-28
 5897.000000    3.4007589759E-08    1.3716211907E-27
 5898.000000    2.8036652634E-08    1.1307965998E-27
 5899.000000    2.9069833374E-08    1.1724676682E-27
 5900.000000    2.4038414097E-08    9.6953645934E-28
 5901.000000    3.0372933617E-08    1.2250253448E-27
 5902.000000    1.8661918768E-08    7.5268736837E-28
 5903.000000    1.4618004880E-08    5.8958501323E-28
 5904.000000    1.6131858042E-08    6.5064294446E-28
 5905.000000    1.3234654823E-08    5.3379063718E-28
 5906.000000    1.4231388063E-08    5.7399167591E-28
 5907.000000    2.0915801054E-08    8.4359274352E-28
 5908.000000    7.5741249881E-09    3.0548564035E-28
 5909.000000    3.1216534327E-08    1.2590501204E-27
 5910.000000    3.7388554084E-08    1.5079849361E-27
 5911.000000    5.9182846751E-08    2.3870097029E-27
 5912.000000    4.0605167135E-08    1.6377199351E-27
 5913.000000    4.1838310234E-08    1.6874560445E-27
 5914.000000    4.5353511106E-08    1.8292339252E-27
 5915.000000    5.9088305696E-08    2.3831965978E-27
 5916.000000    1.0131547957E-07    4.0863366003E-27
 5917.000000    3.4546394734E-08    1.3933527020E-27
 5918.000000    6.0161091091E-08    2.4264650326E-27
 5919.000000    5.5675791045E-08    2.2455603395E-27
 5920.000000    4.3602032139E-08    1.7585918809E-27
 5921.000000    1.2368294324E-07    4.9884789563E-27
 5922.000000    8.6134826375E-08    3.4740584071E-27
 5923.000000    1.2791113048E-07    5.1590135711E-27
 5924.000000    8.0514220404E-08    3.2473636514E-27
 5925.000000    6.5929678497E-08    2.6591282934E-27
 5926.000000    2.1085798379E-07    8.5044921100E-27
 5927.000000    9.9692425182E-08    4.0208742782E-27
 5928.000000    7.3473309727E-08    2.9633840352E-27
 5929.000000    1.0759005812E-07    4.3394078986E-27
 5930.000000    1.0354135558E-07    4.1761124038E-27
 5931.000000    2.8824499673E-07    1.1625726740E-26
 5932.000000    3.1813263166E-07    1.2831178631E-26
 5933.000000    2.6649138789E-07    1.0748342866E-26
 5934.000000    2.9098765026E-07    1.1736345626E-26
 5935.000000    1.4750161726E-07    5.9491526840E-27
 5936.000000    1.8352362038E-07    7.4020207982E-27
 5937.000000    1.2156416860E-07    4.9030228506E-27
 5938.000000    1.0988765658E-07    4.4320764697E-27
 5939.000000    5.1058282666E-07    2.0593233146E-26
 5940.000000    1.2623058559E-07    5.0912324962E-27
 5941.000000    2.1693442197E-07    8.7495718534E-27
 5942.000000    3.0409503270E-07    1.2265003012E-26
 5943.000000    4.2122541448E-07    1.6989198841E-26
 5944.000000    6.4789334784E-07    2.6131350427E-26
 5945.000000    5.9518810548E-07    2.4005600623E-26
 5946.000000    4.5562658024E-07    1.8376694053E-26
 5947.000000    3.3175603640E-07    1.3380648640E-26
 5948.000000    1.7983024066E-07    7.2530564663E-27
 5949.000000    1.4349154292E-07    5.7874151723E-27
 5950.000000    2.6971151745E-07    1.0878219695E-26
 5951.000000    3.8172058499E-07    1.5395858601E-26
 5952.000000    4.6922488007E-07    1.8925151510E-26
 5953.000000    3.7560878547E-07    1.5149352635E-26
 5954.000000    2.2988882802E-07    9.2720592738E-27
 5955.000000    1.8066952646E-07    7.2869072095E-27
 5956.000000    2.0888270529E-07    8.4248236047E-27
 5957.000000    6.9377910874E-07    2.7982051475E-26
 5958.000000    2.4575290017E-07    9.9119016643E-27
 5959.000000    1.7686826434E-07    7.1335916788E-27
 5960.000000    2.6120742683E-07    1.0535225940E-26
 5961.000000    2.0458369312E-07    8.2514324224E-27
 5962.000000    5.4810027588E-07    2.2106416783E-26
 5963.000000    5.2062535028E-07    2.0998276205E-26
 5964.000000    4.6415815545E-07    1.8720796338E-26
 5965.000000    2.5674122295E-07    1.0355091449E-26
 5966.000000    6.2802596049E-07    2.5330043140E-26
 5967.000000    4.2170280092E-07    1.7008453171E-26
 5968.000000    5.7512094381E-07    2.3196235879E-26
 5969.000000    8.3589902327E-07    3.3714145039E-26
 5970.000000    4.2748068865E-07    1.7241491540E-26
 5971.000000    5.4232248835E-07    2.1873382455E-26
 5972.000000    4.5990103515E-07    1.8549094772E-26
 5973.000000    4.3917059802E-07    1.7712978274E-26
 5974.000000    6.3973797162E-07    2.5802421299E-26
 5975.000000    5.8369098634E-07    2.3541889658E-26
 5976.000000    1.0974182737E-06    4.4261947697E-26
 5977.000000    4.9640670815E-07    2.0021470645E-26
 5978.000000    9.3949510225E-07    3.7892464590E-26
 5979.000000    1.1647551867E-06    4.6977833694E-26
 5980.000000    4.9170372052E-07    1.9831786003E-26
 5981.000000    1.2262171562E-06    4.9456766788E-26
 5982.000000    4.0070882572E-07    1.6161707446E-26
 5983.000000    8.2476593109E-07    3.3265116300E-26
 5984.000000    4.9209897619E-07    1.9847727770E-26
 5985.000000    4.2155143478E-07    1.7002348152E-26
 5986.000000    1.7520458560E-06    7.0664908629E-26
 5987.000000    6.9407726719E-07    2.7994077039E-26
 5988.000000    6.4440658759E-07    2.5990719636E-26
 5989.000000    2.6655530301E-06    1.0750920741E-25
 5990.000000    3.6354963103E-07    1.4662973216E-26
 5991.000000    2.4625386306E-06    9.9321068985E-26
 5992.000000    3.5499677900E-07    1.4318012777E-26
 5993.000000    4.1111786318E-06    1.6581533034E-25
 5994.000000    4.6665929961E-07    1.8821674476E-26
 5995.000000    8.8596956121E-07    3.5733629847E-26
 5996.000000    6.0044174823E-07    2.4217494726E-26
 5997.000000    7.6221291857E-07    3.0742178387E-26
 5998.000000    3.3035300660E-06    1.3324060525E-25
 5999.000000    4.6415146058E-07    1.8720526315E-26
 6000.000000    7.6584156997E-06    3.0888532045E-25
 6001.000000    8.7372825034E-07    3.5239903549E-26
 6002.000000    1.5430808965E-06    6.2236767483E-26
 6003.000000    3.5966335320E-06    1.4506228764E-25
 6004.000000    1.3062640194E-06    5.2685280619E-26
 6005.000000    2.6252729822E-06    1.0588460044E-25
 6006.000000    9.9599522937E-07    4.0171272709E-26
 6007.000000    6.9837749783E-06    2.8167517365E-25
 6008.000000    7.2501809814E-06    2.9242007271E-25
 6009.000000    1.2431959731E-06    5.0141569952E-26
 6010.000000    2.4155419387E-06    9.7425560984E-26
 6011.000000    1.4042521551E-06    5.6637416135E-26
 6012.000000    6.7741608747E-06    2.7322085071E-25
 6013.000000    3.8763982314E-06    1.5634598027E-25
 6014.000000    1.0813341578E-06    4.3613230325E-26
 6015.000000    1.5329861672E-06    6.1829618822E-26
 6016.000000    3.9752198595E-06    1.6033173287E-25
 6017.000000    1.5999458592E-06    6.4530290443E-26
 6018.000000    7.5935380424E-07    3.0626862312E-26
 6019.000000    8.8411227282E-07    3.5658720212E-26
 6020.000000    4.0119588919E-07    1.6181352078E-26
 6021.000000    1.0580490828E-06    4.2674078138E-26
 6022.000000    4.6259164977E-07    1.8657614784E-26
 6023.000000    1.1020024748E-06    4.4446841345E-26
 6024.000000    1.5232033050E-06    6.1435048637E-26
 6025.000000    1.0435540858E-06    4.2089454379E-26
 6026.000000    1.7491705440E-06    7.0548939258E-26
 6027.000000    3.0596989217E-06    1.2340621337E-25
 6028.000000    1.7942090594E-06    7.2365468524E-26
 6029.000000    1.4712760559E-06    5.9340677473E-26
 6030.000000    2.8096446458E-06    1.1332082519E-25
 6031.000000    2.6690396636E-06    1.0764983309E-25
 6032.000000    1.6176201544E-06    6.5243144188E-26
 6033.000000    1.7905362466E-06    7.2217333717E-26
 6034.000000    4.8753081446E-06    1.9663481033E-25
 6035.000000    2.6412306859E-06    1.0652821926E-25
 6036.000000    1.0304068717E-06    4.1559190472E-26
 6037.000000    1.1710790723E-05    4.7232893682E-25
 6038.000000    2.5589022685E-06    1.0320768397E-25
 6039.000000    1.1177396223E-05    4.5081564512E-25
 6040.000000    1.5836115888E-06    6.3871483642E-26
 6041.000000    8.7943494027E-06    3.5470070311E-25
 6042.000000    1.8409901161E-06    7.4252279357E-26
 6043.000000    1.8804562476E-06    7.5844058800E-26
 6044.000000    7.6688949121E-06    3.0930797639E-25
 6045.000000    1.9069342456E-06    7.6911990499E-26
 6046.000000    1.7195193403E-05    6.9353023297E-25
 6047.000000    2.1128936565E-06    8.5218909466E-26
 6048.000000    2.4065944142E-05    9.7064682300E-25
 6049.000000    1.9751872381E-06    7.9664824542E-26
 6050.000000    4.7621326221E-06    1.9207012504E-25
 6051.000000    6.5731786962E-06    2.6511467745E-25
 6052.000000    3.8464969098E-06    1.5513997636E-25
 6053.000000    4.0431903982E-05    1.6307317476E-24
 6054.000000    2.7916051150E-06    1.1259324047E-25
 6055.000000    2.1196886147E-05    8.5492969133E-25
 6056.000000    4.7813682556E-06    1.9284595192E-25
 6057.000000    5.2603711489E-06    2.1216547805E-25
 6058.000000    2.4103824276E-05    9.7217463475E-25
 6059.000000    4.1018909643E-06    1.6544073274E-25
 6060.000000    4.3075030816E-05    1.7373364438E-24
 6061.000000    6.1274812299E-06    2.4713845232E-25
 6062.000000    6.7407225469E-06    2.7187218945E-25
 6063.000000    3.2282088624E-05    1.3020269048E-24
 6064.000000    4.3543144649E-06    1.7562167837E-25
 6065.000000    2.9278421066E-05    1.1808805930E-24
 6066.000000    7.5987764213E-06    3.0647990158E-25
 6067.000000    5.4094235660E-06    2.1817717883E-25
 6068.000000    7.7482445732E-05    3.1250837011E-24
 6069.000000    4.0476339345E-06    1.6325239501E-25
 6070.000000    9.2628653229E-06    3.7359726029E-25
 6071.000000    1.1361888499E-05    4.5825673450E-25
 6072.000000    2.7461437286E-06    1.1075965564E-25
 6073.000000    1.5996849946E-05    6.4519769043E-25
 6074.000000    2.8836973706E-06    1.1630757866E-25
 6075.000000    1.4895284164E-06    6.0076846214E-26
 6076.000000    1.3991308860E-06    5.6430861032E-26
 6077.000000    2.9487749619E-06    1.1893233989E-25
 6078.000000    5.2495211144E-06    2.1172786582E-25
 6079.000000    2.5094131915E-06    1.0121165110E-25
 6080.000000    2.0377656683E-05    8.2188787620E-25
 6081.000000    7.8477399104E-06    3.1652129528E-25
 6082.000000    4.8812235164E-06    1.9687339382E-25
 6083.000000    4.6483395682E-05    1.8748053297E-24
 6084.000000    9.8073291532E-06    3.9555700905E-25
 6085.000000    6.0225790207E-06    2.4290745288E-25
 6086.000000    5.6848142260E-05    2.2928445422E-24
 6087.000000    1.1695932329E-05    4.7172965624E-25
 6088.000000    6.8188649962E-06    2.7502389294E-25
 6089.000000    3.8820254036E-05    1.5657293986E-24
 6090.000000    1.7360257634E-05    7.0018773501E-25
 6091.000000    5.9762807307E-06    2.4104011339E-25
 6092.000000    2.1506739590E-05    8.6742694710E-25
 6093.000000    3.0930234927E-05    1.2475028651E-24
 6094.000000    6.7887238073E-06    2.7380821450E-25
 6095.000000    8.1994961784E-06    3.3070860919E-25
 6096.000000    1.1140804699E-04    4.4933980663E-24
 6097.000000    6.7189940360E-06    2.7099581784E-25
 6098.000000    4.4828530012E-06    1.8080599697E-25
 6099.000000    1.3262954228E-05    5.3493203129E-25
 6100.000000    2.1000344764E-05    8.4700262774E-25
 6101.000000    4.1343736838E-06    1.6675085164E-25
 6102.000000    2.9909437933E-06    1.2063312678E-25
 6103.000000    1.7088406836E-05    6.8922323213E-25
 6104.000000    1.0884560391E-05    4.3900475714E-25
 6105.000000    3.3658588460E-06    1.3575449923E-25
 6106.000000    2.1217345695E-06    8.5575488211E-26
 6107.000000    3.6486284024E-06    1.4715938615E-25
 6108.000000    2.4399748602E-05    9.8411009032E-25
 6109.000000    4.7265575766E-06    1.9063528397E-25
 6110.000000    5.2027129269E-06    2.0983996073E-25
 6111.000000    1.4226092250E-06    5.7377808095E-26
 6112.000000    1.6298595432E-06    6.5736792963E-26
 6113.000000    3.5383181742E-06    1.4271026619E-25
 6114.000000    3.6173657478E-06    1.4589847588E-25
 6115.000000    3.3221490948E-06    1.3399156274E-25
 6116.000000    3.3007487328E-06    1.3312842630E-25
 6117.000000    1.1794455346E-06    4.7570336504E-26
 6118.000000    1.6449992797E-06    6.6347420873E-26
 6119.000000    7.3933629779E-07    2.9819500301E-26
 6120.000000    1.7870949781E-06    7.2078537733E-26
 6121.000000    1.4313899700E-06    5.7731960096E-26
 6122.000000    1.7631519307E-06    7.1112847678E-26
 6123.000000    7.1485065563E-07    2.8831925883E-26
 6124.000000    1.6669004825E-06    6.7230757625E-26
 6125.000000    3.3110414726E-06    1.3354356128E-25
 6126.000000    9.4519723660E-07    3.8122447614E-26
 6127.000000    8.0590126821E-07    3.2504251694E-26
 6128.000000    2.2284689834E-06    8.9880385586E-26
 6129.000000    1.3426279812E-06    5.4151940882E-26
 6130.000000    1.5403866751E-06    6.2128102003E-26
 6131.000000    1.2823009042E-06    5.1718781174E-26
 6132.000000    6.3729939922E-06    2.5704066855E-25
 6133.000000    1.4012792215E-06    5.6517509411E-26
 6134.000000    2.5555251876E-06    1.0307147685E-25
 6135.000000    2.7428570111E-06    1.1062709313E-25
 6136.000000    6.5427502887E-06    2.6388741468E-25
 6137.000000    2.2609372622E-06    9.1189922059E-26
 6138.000000    3.7002069869E-06    1.4923969470E-25
 6139.000000    3.1815052579E-06    1.2831900352E-25
 6140.000000    4.1597777766E-06    1.6777546975E-25
 6141.000000    7.7559466478E-06    3.1281901632E-25
 6142.000000    3.2734090354E-06    1.3202573985E-25
 6143.000000    4.6048486628E-06    1.8572642314E-25
 6144.000000    2.1617944022E-06    8.7191213281E-26
 6145.000000    4.9815032192E-06    2.0091795464E-25
 6146.000000    2.5717879824E-06    1.0372740084E-25
 6147.000000    6.8723516165E-06    2.7718115790E-25
 6148.000000    3.0854426373E-06    1.2444452941E-25
 6149.000000    5.3289956478E-06    2.1493329599E-25
 6150.000000    2.2072403933E-06    8.9024177185E-26
 6151.000000    2.9854761257E-06    1.2041260046E-25
 6152.000000    5.7831602186E-06    2.3325102311E-25
 6153.000000    2.1978465380E-06    8.8645296730E-26
 6154.000000    3.2677764611E-06    1.3179856238E-25
 6155.000000    2.2861992359E-06    9.2208808099E-26
 6156.000000    5.8649942390E-06    2.3655161799E-25
 6157.000000    1.3895108753E-06    5.6042859102E-26
 6158.000000    6.9427725664E-06    2.8002143173E-25
 6159.000000    1.0805981062E-06    4.3583543306E-26
 6160.000000    6.0241504644E-06    2.4297083361E-25
 6161.000000    2.4663585106E-06    9.9475135430E-26
 6162.000000    6.0585298522E-06    2.4435745045E-25
 6163.000000    2.2028939460E-06    8.8848872810E-26
 6164.000000    2.9180030547E-06    1.1769122283E-25
 6165.000000    2.0664150119E-06    8.3344295760E-26
 6166.000000    5.9379851563E-06    2.3949554578E-25
 6167.000000    7.0913920057E-06    2.8601566930E-25
 6168.000000    4.9875805180E-06    2.0116306910E-25
 6169.000000    2.7558449377E-06    1.1115093253E-25
 6170.000000    9.7679676303E-06    3.9396944877E-25
 6171.000000    3.8688539848E-06    1.5604169971E-25
 6172.000000    2.6093023145E-05    1.0524045875E-24
 6173.000000    6.4513741797E-06    2.6020196069E-25
 6174.000000    2.8283751402E-05    1.1407627841E-24
 6175.000000    3.4084724554E-06    1.3747322526E-25
 6176.000000    1.4025474555E-05    5.6568660833E-25
 6177.000000    4.0841137201E-06    1.6472372677E-25
 6178.000000    2.3698739578E-05    9.5583643613E-25
 6179.000000    8.3252023341E-06    3.3577868996E-25
 6180.000000    5.0296247471E-05    2.0285883043E-24
 6181.000000    1.3553377605E-05    5.4664561822E-25
 6182.000000    2.8477477054E-05    1.1485762814E-24
 6183.000000    4.4684022224E-05    1.8022315665E-24
 6184.000000    1.0205196608E-05    4.1160411605E-25
 6185.000000    1.6465596883E-05    6.6410356516E-25
 6186.000000    1.3254648557E-05    5.3459704039E-25
 6187.000000    5.7205957901E-05    2.3072762476E-24
 6188.000000    2.8113186141E-05    1.1338834102E-24
 6189.000000    2.2964232387E-04    9.2621170720E-24
 6190.000000    2.0520951537E-05    8.2766735836E-25
 6191.000000    6.0940233902E-05    2.4578900409E-24
 6192.000000    1.5157691267E-05    6.1135207438E-25
 6193.000000    4.8405021888E-05    1.9523098880E-24
 6194.000000    1.3335812327E-05    5.3787060216E-25
 6195.000000    3.2415903491E-05    1.3074240326E-24
 6196.000000    2.2877441124E-05    9.2271117288E-25
 6197.000000    2.7170177671E-05    1.0958492416E-24
 6198.000000    1.8401658875E-05    7.4219035911E-25
 6199.000000    3.5858002003E-05    1.4462534908E-24
 6200.000000    4.2183480955E-05    1.7013777449E-24
 6201.000000    4.0762185990E-05    1.6440529446E-24
 6202.000000    3.7954417529E-05    1.5308077911E-24
 6203.000000    8.0722819931E-05    3.2557770536E-24
 6204.000000    3.7757460742E-05    1.5228639732E-24
 6205.000000    1.1844966306E-04    4.7774061330E-24
 6206.000000    4.5401947773E-05    1.8311875115E-24
 6207.000000    1.6001187000E-04    6.4537261593E-24
 6208.000000    3.6504366492E-05    1.4723231780E-24
 6209.000000    4.9640771042E-04    2.0021511070E-23
 6210.000000    7.1728781833E-05    2.8930223470E-24
 6211.000000    1.1703421710E-03    4.7203172392E-23
 6212.000000    4.1549047926E-05    1.6757892868E-24
 6213.000000    2.5779454334E-04    1.0397574805E-23
 6214.000000    7.4697428711E-05    3.0127561769E-24
 6215.000000    1.4568879614E-04    5.8760365390E-24
 6216.000000    1.2294720378E-04    4.9588045266E-24
 6217.000000    5.4519885435E-05    2.1989394339E-24
 6218.000000    6.7513757218E-04    2.7230186178E-23
 6219.000000    4.5937148131E-05    1.8527736385E-24
 6220.000000    2.3757602171E-04    9.5821052909E-24
 6221.000000    7.9114725509E-05    3.1909181089E-24
 6222.000000    6.1172705811E-05    2.4672662830E-24
 6223.000000    3.0203270467E-04    1.2181823555E-23
 6224.000000    3.3811645430E-05    1.3637182079E-24
 6225.000000    9.1205318244E-05    3.6785655229E-24
 6226.000000    3.2827572547E-05    1.3240277968E-24
 6227.000000    1.5186814646E-05    6.1252670166E-25
 6228.000000    1.0320632049E-05    4.1625995020E-25
 6229.000000    2.3557357696E-05    9.5013410947E-25
 6230.000000    8.9339639070E-05    3.6033174648E-24
 6231.000000    2.8273995040E-05    1.1403692827E-24
 6232.000000    1.0454627873E-04    4.2166437645E-24
 6233.000000    2.2418267784E-04    9.0419142808E-24
 6234.000000    5.2442666775E-05    2.1151593968E-24
 6235.000000    9.5791109689E-05    3.8635233151E-24
 6236.000000    1.0219239485E-03    4.1217050455E-23
 6237.000000    1.0016403526E-04    4.0398956314E-24
 6238.000000    7.3364261777E-05    2.9589858265E-24
 6239.000000    2.5681721072E-04    1.0358156248E-23
 6240.000000    6.8480660918E-04    2.7620165478E-23
 6241.000000    1.0622246857E-04    4.2842491880E-24
 6242.000000    7.5217905185E-05    3.0337484485E-24
 6243.000000    1.3356469913E-04    5.3870378040E-24
 6244.000000    7.1313121189E-04    2.8762575909E-23
 6245.000000    4.5546222288E-04    1.8370065061E-23
 6246.000000    1.1446811686E-04    4.6168192408E-24
 6247.000000    6.7212516693E-05    2.7108687451E-24
 6248.000000    5.3993478442E-05    2.1777079679E-24
 6249.000000    5.6622773537E-05    2.2837547914E-24
 6250.000000    7.6150962245E-05    3.0713812488E-24
 6251.000000    6.9922463441E-05    2.8201684753E-24
 6252.000000    6.6451598513E-05    2.6801787871E-24
 6253.000000    5.3872014908E-05    2.1728090039E-24
 6254.000000    4.2734923986E-05    1.7236189843E-24
 6255.000000    2.7259320343E-05    1.0994446148E-24
 6256.000000    1.5067813113E-05    6.0772703708E-25
 6257.000000    1.3157571832E-05    5.3068166460E-25
 6258.000000    3.4956906763E-05    1.4099098000E-24
 6259.000000    1.8029792943E-05    7.2719196625E-25
 6260.000000    6.3690829898E-06    2.5688292689E-25
 6261.000000    2.4917263538E-05    1.0049829148E-24
 6262.000000    4.9898622236E-06    2.0125509666E-25
 6263.000000    4.9451615474E-06    1.9945219340E-25
 6264.000000    2.4203936660E-06    9.7621244716E-26
 6265.000000    2.6032977653E-06    1.0499827849E-25
 6266.000000    1.2237478535E-06    4.9357172907E-26
 6267.000000    1.6212064885E-06    6.5387791071E-26
 6268.000000    2.4903784076E-06    1.0044392504E-25
 6269.000000    8.9373670423E-07    3.6046900444E-26
 6270.000000    1.5176207008E-06    6.1209886598E-26
 6271.000000    1.2700346217E-06    5.1224047700E-26
 6272.000000    8.6500767240E-07    3.4888178255E-26
 6273.000000    8.2987262865E-07    3.3471083692E-26
 6274.000000    2.4098524671E-06    9.7196088687E-26
 6275.000000    6.9198452335E-07    2.7909670828E-26
 6276.000000    8.5083254220E-07    3.4316455616E-26
 6277.000000    4.1176685725E-07    1.6607708780E-26
 6278.000000    5.1388724250E-07    2.0726509476E-26
 6279.000000    7.4998695214E-07    3.0249070974E-26
 6280.000000    5.6904598265E-07    2.2951215708E-26
 6281.000000    2.4314534345E-06    9.8067316102E-26
 6282.000000    3.7633897197E-07    1.5178803099E-26
 6283.000000    7.5398991766E-07    3.0410521767E-26
 6284.000000    2.9657610584E-07    1.1961743667E-26
 6285.000000    1.2514927448E-06    5.0476201954E-26
 6286.000000    2.2947653908E-06    9.2554305078E-26
 6287.000000    1.8641204189E-06    7.5185189146E-26
 6288.000000    8.4159467725E-07    3.3943866691E-26
 6289.000000    1.8835901155E-06    7.5970456454E-26
 6290.000000    4.7017150525E-07    1.8963331551E-26
 6291.000000    2.1045877808E-06    8.4883910273E-26
 6292.000000    5.3408438852E-07    2.1541116853E-26
 6293.000000    2.3083994522E-05    9.3104204902E-25
 6294.000000    6.7259600110E-07    2.7127677509E-26
 6295.000000    2.2702947453E-06    9.1567335519E-26
 6296.000000    1.0004304647E-06    4.0350158153E-26
 6297.000000    1.1052744655E-06    4.4578809880E-26
 6298.000000    2.6738672806E-06    1.0784454438E-25
 6299.000000    9.2604678370E-07    3.7350056298E-26
 6300.000000    2.5915383711E-05    1.0452398924E-24
 6301.000000    1.4225808645E-06    5.7376664239E-26
 6302.000000    2.1873180439E-05    8.8220653123E-25
 6303.000000    1.8616988972E-06    7.5087522407E-26
 6304.000000    6.1256796484E-06    2.4706578950E-25
 6305.000000    3.7871501208E-06    1.5274635441E-25
 6306.000000    4.3699448502E-06    1.7625209552E-25
 6307.000000    6.3346492535E-06    2.5549411802E-25
 6308.000000    4.4732457623E-06    1.8041851016E-25
 6309.000000    2.2480981237E-05    9.0672083701E-25
 6310.000000    4.8546891086E-06    1.9580318695E-25
 6311.000000    9.2448169829E-05    3.7286932027E-24
 6312.000000    7.9270093709E-06    3.1971845428E-25
 6313.000000    3.5554379317E-04    1.4340075388E-23
 6314.000000    9.9337622860E-06    4.0065641085E-25
 6315.000000    1.9879375089E-04    8.0179078618E-24
 6316.000000    1.4626561005E-05    5.8993010568E-25
 6317.000000    1.2342665307E-04    4.9781420573E-24
 6318.000000    2.1279662685E-05    8.5826830055E-25
 6319.000000    1.1138391490E-04    4.4924247517E-24
 6320.000000    2.4709141622E-05    9.9658877598E-25
 6321.000000    1.2449891480E-04    5.0213893711E-24
 6322.000000    2.2391476331E-05    9.0311085387E-25
 6323.000000    1.7284374468E-04    6.9712715472E-24
 6324.000000    2.4072301524E-05    9.7090323403E-25
 6325.000000    3.1192294238E-04    1.2580724499E-23
 6326.000000    2.7091654575E-05    1.0926821856E-24
 6327.000000    7.7112502547E-04    3.1101628580E-23
 6328.000000    3.1944545358E-05    1.2884128411E-24
 6329.000000    9.7481803287E-04    3.9317137156E-23
 6330.000000    4.2223948140E-05    1.7030098996E-24
